category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,amenities_count
housing/rent/apartment,2.0,2,Thumbnail,,1790,1036,279,35,39.2476,-84.3509,1
housing/rent/apartment,2.0,2,Yes,,1700,1036,1113,31,40.3346,-74.5794,2
housing/rent/apartment,2.0,2,Thumbnail,,1330,1036,1069,9,28.0788,-82.7277,1
housing/rent/apartment,2.0,2,Thumbnail,,1320,1036,290,9,28.4544,-81.7641,4
housing/rent/apartment,1.0,2,Thumbnail,,1195,1036,1444,47,45.6558,-122.5888,0
housing/rent/apartment,1.0,2,Thumbnail,,1095,1036,911,26,46.8587,-114.041,0
housing/rent/apartment,2.0,2,Thumbnail,,1070,1036,69,43,30.3054,-97.7497,0
housing/rent/apartment,2.0,2,Thumbnail,,1060,1036,613,27,36.0746,-79.0777,11
housing/rent/apartment,2.0,3,Thumbnail,,1470,1037,1385,9,30.4601,-84.2714,0
housing/rent/apartment,1.0,1,Thumbnail,,1141,1037,1055,16,38.9259,-94.6916,4
housing/rent/apartment,1.0,2,Thumbnail,,1750,1038,327,37,44.5716,-123.282,0
housing/rent/apartment,2.0,2,Thumbnail,,1079,1038,47,27,35.6775,-78.7763,3
housing/rent/apartment,2.0,2,Thumbnail,,1069,1038,47,27,35.6775,-78.7763,3
housing/rent/apartment,2.0,2,Thumbnail,,1029,1038,47,27,35.6775,-78.7763,3
housing/rent/apartment,2.0,2,Thumbnail,,949,1038,47,27,35.6775,-78.7763,3
housing/rent/apartment,2.0,2,Thumbnail,,1589,1039,304,5,39.0459,-104.8179,8
housing/rent/apartment,1.0,1,Thumbnail,,1315,1039,225,15,39.9735,-86.1243,11
housing/rent/apartment,2.0,2,Thumbnail,,1215,1039,740,33,36.3302,-115.3257,7
housing/rent/apartment,2.0,2,Thumbnail,,2500,1040,1045,4,33.6809,-117.8319,9
housing/rent/apartment,2.5,2,Yes,,1735,1040,806,47,47.8495,-122.2825,3
housing/rent/apartment,1.5,2,Thumbnail,,1250,1040,1100,3,33.5178,-112.0848,0
housing/rent/apartment,2.0,2,Thumbnail,,1120,1040,1424,43,32.2973,-95.2029,3
housing/rent/apartment,2.0,2,Thumbnail,,1118,1040,351,43,32.9954,-96.7849,4
housing/rent/apartment,2.0,2,Yes,,1010,1040,800,43,31.2859,-94.808,1
housing/rent/apartment,1.5,2,Yes,,930,1040,447,43,32.8255,-97.1039,6
housing/rent/apartment,2.0,2,Thumbnail,,875,1040,1311,41,43.5329,-96.7265,7
housing/rent/apartment,2.0,2,Thumbnail,,855,1040,1311,41,43.5329,-96.7265,6
housing/rent/apartment,2.0,2,Thumbnail,,795,1040,1422,1,33.1932,-87.5349,0
housing/rent/apartment,2.0,2,Thumbnail,,785,1040,1406,35,41.705,-83.6059,2
housing/rent/apartment,2.0,3,Thumbnail,,1609,1041,351,43,32.7907,-96.7501,8
housing/rent/apartment,2.0,2,Thumbnail,,2401,1042,263,19,42.3968,-71.0342,3
housing/rent/apartment,2.0,2,No,,1785,1042,305,20,39.2144,-76.8797,7
housing/rent/apartment,2.0,2,Thumbnail,,1317,1042,1455,45,36.8623,-76.0114,6
housing/rent/apartment,1.0,2,Yes,,1175,1042,1404,35,39.9513,-84.1778,5
housing/rent/apartment,2.0,2,Thumbnail,,1039,1042,291,35,41.4983,-81.6437,1
housing/rent/apartment,2.0,2,Yes,,1020,1042,788,43,32.5548,-94.7807,3
housing/rent/apartment,2.0,2,Yes,,2135,1043,984,47,47.4831,-122.1298,4
housing/rent/apartment,2.0,2,Thumbnail,,1575,1043,1532,4,33.5955,-117.2572,10
housing/rent/apartment,2.0,2,Thumbnail,,1410,1043,740,33,36.0174,-115.2519,3
housing/rent/apartment,1.0,1,Thumbnail,,1745,1044,668,20,39.1561,-76.8099,1
housing/rent/apartment,2.0,2,Thumbnail,,1375,1044,562,27,36.0703,-79.7719,7
housing/rent/apartment,1.0,1,Thumbnail,,1047,1044,1303,18,32.4645,-93.7879,0
housing/rent/apartment,1.0,2,Thumbnail,,946,1044,1406,35,41.6545,-83.6757,5
housing/rent/apartment,2.0,2,No,,883,1044,397,27,35.9165,-78.9177,9
housing/rent/apartment,2.0,2,Thumbnail,,1479,1045,450,47,47.9338,-122.2052,11
housing/rent/apartment,2.0,2,Yes,,1336,1045,318,38,40.5059,-80.1869,10
housing/rent/apartment,2.0,2,Thumbnail,,1099,1046,359,35,39.7069,-84.0832,14
housing/rent/apartment,2.0,2,Thumbnail,,1195,1047,810,48,43.0724,-89.4003,6
housing/rent/apartment,1.5,2,Thumbnail,,799,1047,647,15,39.8373,-86.0562,10
housing/rent/apartment,2.0,2,Thumbnail,,2445,1048,1111,4,33.8726,-117.8546,0
housing/rent/apartment,2.0,2,Thumbnail,,1650,1049,481,5,40.534,-105.0444,0
housing/rent/apartment,1.0,2,Thumbnail,,2795,1050,793,4,34.0372,-118.2972,0
housing/rent/apartment,2.0,2,Thumbnail,,2795,1050,793,4,34.0372,-118.2972,0
housing/rent/apartment,2.0,2,Thumbnail,,2760,1050,793,4,34.0372,-118.2972,2
housing/rent/apartment,2.0,2,Thumbnail,,2740,1050,794,4,37.2169,-121.956,2
housing/rent/apartment,1.0,2,Thumbnail,,2310,1050,1045,4,33.8,-117.8367,0
housing/rent/apartment,2.0,2,Thumbnail,,2195,1050,1285,47,47.616,-122.3275,0
housing/rent/apartment,2.0,2,Thumbnail,,2095,1050,1023,19,42.1865,-71.202,6
housing/rent/apartment,2.0,2,Thumbnail,,1955,1050,1060,4,34.1873,-119.1738,0
housing/rent/apartment,1.0,2,Thumbnail,,1795,1050,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,2,Thumbnail,,1595,1050,1100,3,33.5178,-112.0848,2
housing/rent/apartment,1.5,2,Thumbnail,,1585,1050,305,20,39.2144,-76.8797,2
housing/rent/apartment,1.0,3,Thumbnail,,1550,1050,819,6,41.7773,-72.5249,1
housing/rent/apartment,2.0,2,Yes,,1519,1050,835,10,34.0341,-84.5061,6
housing/rent/apartment,1.0,1,Thumbnail,,1465,1050,432,20,39.2735,-76.8674,4
housing/rent/apartment,1.0,3,Thumbnail,,1424,1050,479,23,45.2764,-92.9901,6
housing/rent/apartment,2.0,2,Thumbnail,,1415,1050,1555,23,44.9032,-92.9227,7
housing/rent/apartment,1.0,2,Thumbnail,,1325,1050,1436,23,45.0893,-93.031,6
housing/rent/apartment,2.0,2,Thumbnail,,1295,1050,1041,29,41.2562,-96.0404,0
housing/rent/apartment,2.0,2,Thumbnail,,1286,1050,351,43,32.9455,-96.7962,3
housing/rent/apartment,2.0,2,Thumbnail,,1275,1050,52,43,32.6548,-97.1587,3
housing/rent/apartment,2.0,2,Thumbnail,,1270,1050,239,12,42.5286,-92.4509,6
housing/rent/apartment,1.0,2,Thumbnail,,1255,1050,1234,24,38.6274,-90.304,3
housing/rent/apartment,2.0,2,Thumbnail,,1250,1050,1437,10,30.8655,-83.2658,0
housing/rent/apartment,2.0,2,Thumbnail,,1225,1050,740,33,36.2548,-115.5263,3
housing/rent/apartment,2.0,2,Thumbnail,,1153,1050,932,27,35.823,-78.6438,6
housing/rent/apartment,2.0,2,Thumbnail,,1150,1050,239,12,42.5286,-92.4509,6
housing/rent/apartment,2.0,2,Thumbnail,,1134,1050,932,27,35.823,-78.6438,6
housing/rent/apartment,1.0,2,Thumbnail,,1125,1050,681,24,39.0744,-94.5521,0
housing/rent/apartment,1.0,1,Thumbnail,,1100,1050,1292,35,41.4794,-81.5609,0
housing/rent/apartment,2.0,2,No,,1100,1050,95,43,32.8281,-97.145,2
housing/rent/apartment,1.0,3,Thumbnail,,1099,1050,654,40,34.119,-81.1962,3
housing/rent/apartment,1.0,1,Thumbnail,,1095,1050,1041,29,41.2562,-96.0404,0
housing/rent/apartment,1.0,1,Thumbnail,,1050,1050,1234,24,38.6326,-90.2023,7
housing/rent/apartment,2.0,2,Thumbnail,,1045,1050,351,37,44.924,-123.3283,0
housing/rent/apartment,2.0,2,Thumbnail,,1025,1050,909,16,39.0269,-94.6516,0
housing/rent/apartment,1.0,2,No,,1025,1050,835,10,34.0007,-84.4665,6
housing/rent/apartment,1.0,3,Thumbnail,,960,1050,250,14,40.1145,-88.2723,0
housing/rent/apartment,2.0,2,Thumbnail,,939,1050,415,36,35.6217,-97.4702,3
housing/rent/apartment,1.0,3,Thumbnail,,920,1050,988,45,37.0575,-76.4614,3
housing/rent/apartment,1.0,1,Thumbnail,,919,1050,1197,34,43.1689,-77.6289,8
housing/rent/apartment,1.0,2,Thumbnail,,900,1050,621,22,42.6427,-84.5281,3
housing/rent/apartment,1.0,2,Thumbnail,,895,1050,681,24,39.0744,-94.5521,4
housing/rent/apartment,2.0,2,Thumbnail,,885,1050,77,35,41.0186,-81.6218,1
housing/rent/apartment,1.5,2,Thumbnail,,885,1050,917,38,40.4261,-79.7631,2
housing/rent/apartment,1.0,1,Thumbnail,,840,1050,1041,29,41.2562,-96.0404,11
housing/rent/apartment,1.0,3,Thumbnail,,750,1050,239,12,42.5286,-92.4509,2
housing/rent/apartment,1.0,3,Thumbnail,,750,1050,1369,38,41.2076,-75.9239,4
housing/rent/apartment,1.5,2,Thumbnail,,699,1050,185,43,30.7084,-96.347,0
housing/rent/apartment,2.0,2,Thumbnail,,684,1050,1225,22,43.4251,-83.9731,7
housing/rent/apartment,1.5,2,Thumbnail,,1540,1051,305,20,39.2057,-76.8318,10
housing/rent/apartment,2.0,2,Thumbnail,,1450,1051,1114,43,33.0476,-96.7467,0
housing/rent/apartment,2.0,2,Thumbnail,,1800,1052,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1650,1052,1243,43,29.4624,-98.5253,3
housing/rent/apartment,1.0,1,Thumbnail,,1570,1052,450,47,47.9338,-122.2052,2
housing/rent/apartment,2.0,2,Thumbnail,,1265,1052,52,43,32.6924,-97.1324,10
housing/rent/apartment,2.0,2,Thumbnail,,1130,1052,707,43,30.0066,-97.8071,1
housing/rent/apartment,2.0,2,Thumbnail,,1079,1052,1156,27,35.9003,-78.7061,10
housing/rent/apartment,2.0,2,Yes,,2550,1053,785,4,33.7834,-118.1506,9
housing/rent/apartment,1.0,1,Thumbnail,,2500,1053,351,43,32.8212,-96.7853,0
housing/rent/apartment,2.0,2,Yes,,1965,1053,1308,20,39.0403,-77.0461,5
housing/rent/apartment,2.0,2,Yes,,2675,1054,103,47,47.6124,-122.1427,5
housing/rent/apartment,2.0,2,No,,1125,1054,279,35,39.1183,-84.3377,2
housing/rent/apartment,2.0,2,Thumbnail,,1095,1054,635,12,42.3823,-92.4606,7
housing/rent/apartment,2.0,2,Thumbnail,,1095,1054,1481,12,42.7162,-92.4256,7
housing/rent/apartment,2.0,2,Thumbnail,,900,1054,645,12,42.47,-91.8961,5
housing/rent/apartment,1.0,1,Thumbnail,,1950,1055,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,1,Thumbnail,,1398,1055,1308,20,39.065,-76.9815,1
housing/rent/apartment,1.0,1,Thumbnail,,1359,1055,1308,20,39.065,-76.9815,1
housing/rent/apartment,2.0,2,Thumbnail,,1225,1055,996,45,36.9141,-76.2882,2
housing/rent/apartment,2.0,4,Thumbnail,,1680,1056,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.5,2,Thumbnail,,1100,1056,1498,12,41.5835,-93.7597,0
housing/rent/apartment,2.5,2,Thumbnail,,995,1056,1421,36,36.116,-95.9281,0
housing/rent/apartment,2.0,2,Thumbnail,,799,1056,514,14,41.1691,-88.3203,0
housing/rent/apartment,2.0,2,Thumbnail,,1435,1057,147,47,47.7974,-122.2037,11
housing/rent/apartment,2.0,2,No,,975,1057,1317,10,33.8544,-84.0083,2
housing/rent/apartment,2.0,2,Thumbnail,,2098,1058,1060,4,34.1873,-119.1738,13
housing/rent/apartment,2.0,2,Yes,,1845,1058,1035,20,39.0747,-76.7017,13
housing/rent/apartment,1.0,2,Thumbnail,,1490,1058,1308,20,39.0128,-76.9812,9
housing/rent/apartment,2.0,2,Thumbnail,,1425,1058,796,5,40.4067,-105.0984,10
housing/rent/apartment,2.0,2,Thumbnail,,1425,1058,796,5,40.3888,-105.1046,10
housing/rent/apartment,2.0,2,Yes,,1005,1058,1416,35,40.0351,-84.2067,6
housing/rent/apartment,2.0,2,Yes,,2446,1059,874,47,47.5632,-122.2265,5
housing/rent/apartment,2.0,2,Thumbnail,,1495,1059,351,43,32.8261,-96.7472,3
housing/rent/apartment,2.5,2,Thumbnail,,1350,1059,69,43,30.3054,-97.7497,0
housing/rent/apartment,2.0,2,Thumbnail,,1135,1059,232,27,35.7876,-78.781,5
housing/rent/apartment,2.0,2,Thumbnail,,845,1059,476,48,43.7815,-88.4411,4
housing/rent/apartment,2.0,2,Thumbnail,,2495,1060,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,2,Thumbnail,,2250,1060,919,31,40.8206,-74.2133,0
housing/rent/apartment,2.0,2,Yes,,2095,1060,424,31,40.6623,-74.2087,5
housing/rent/apartment,2.0,2,Thumbnail,,1443,1060,267,45,36.7434,-76.2257,10
housing/rent/apartment,1.5,2,Thumbnail,,1435,1060,742,20,39.0614,-76.8511,3
housing/rent/apartment,1.5,2,Thumbnail,,1435,1060,742,20,39.0614,-76.8511,3
housing/rent/apartment,1.0,2,Thumbnail,,1335,1060,810,48,43.0724,-89.4003,3
housing/rent/apartment,2.0,2,Thumbnail,,1329,1060,1470,22,42.7449,-83.0073,0
housing/rent/apartment,2.0,2,Yes,,1142,1060,447,43,32.8255,-97.1039,11
housing/rent/apartment,1.0,2,Thumbnail,,1109,1060,447,43,32.8255,-97.1039,11
housing/rent/apartment,2.0,2,Thumbnail,,1060,1060,585,41,43.4299,-96.6968,2
housing/rent/apartment,2.0,2,Thumbnail,,1060,1060,585,41,43.4299,-96.6968,2
housing/rent/apartment,2.0,2,Thumbnail,,915,1060,797,14,42.3334,-89.0299,0
housing/rent/apartment,1.0,2,Thumbnail,,775,1060,1311,41,43.5329,-96.7265,2
housing/rent/apartment,2.0,2,Thumbnail,,2065,1061,1331,31,40.58,-74.4155,5
housing/rent/apartment,2.0,2,Thumbnail,,1885,1061,1331,31,40.58,-74.4155,5
housing/rent/apartment,2.0,2,Yes,,1195,1061,1178,47,47.5126,-122.1934,2
housing/rent/apartment,2.0,2,Yes,,1815,1062,432,20,39.266,-76.8455,9
housing/rent/apartment,2.0,2,Yes,,1638,1062,447,43,32.8524,-97.0886,4
housing/rent/apartment,2.0,2,Thumbnail,,1628,1062,1545,9,28.4991,-81.5295,7
housing/rent/apartment,2.0,2,Yes,,1992,1063,806,47,47.8616,-122.2729,4
housing/rent/apartment,1.5,3,Yes,,1515,1063,1176,20,39.4642,-76.8115,7
housing/rent/apartment,2.0,2,Thumbnail,,1198,1063,305,24,38.9401,-92.3167,7
housing/rent/apartment,2.0,2,Thumbnail,,956,1063,563,27,35.6264,-77.4386,4
housing/rent/apartment,2.0,2,Thumbnail,,925,1063,907,28,48.2469,-101.3017,0
housing/rent/apartment,2.0,2,Thumbnail,,875,1063,907,28,48.2469,-101.3017,0
housing/rent/apartment,2.0,2,Thumbnail,,1550,1064,1475,28,47.8016,-103.2801,0
housing/rent/apartment,2.0,2,Yes,,1518,1064,462,47,47.3045,-122.3726,6
housing/rent/apartment,2.0,3,Thumbnail,,1499,1064,746,43,29.5035,-95.0922,2
housing/rent/apartment,2.0,4,Thumbnail,,1496,1064,69,43,39.8163,-98.5576,4
housing/rent/apartment,2.0,2,Thumbnail,,1400,1064,267,45,36.7434,-76.2257,3
housing/rent/apartment,2.0,2,Yes,,575,1064,1204,27,35.9728,-77.8304,3
housing/rent/apartment,2.0,2,Thumbnail,,2500,1065,905,23,44.9855,-93.3023,3
housing/rent/apartment,2.0,2,Thumbnail,,1300,1065,83,18,30.4415,-91.1012,0
housing/rent/apartment,2.0,2,Yes,,1275,1065,304,5,38.8862,-104.7389,7
housing/rent/apartment,2.0,2,No,,1275,1065,304,5,38.8862,-104.7389,7
housing/rent/apartment,2.0,2,Thumbnail,,877,1065,562,27,36.0646,-79.8238,1
housing/rent/apartment,2.0,2,Thumbnail,,867,1065,562,27,36.0703,-79.7719,4
housing/rent/apartment,2.0,2,Thumbnail,,2398,1066,438,4,34.164,-118.4984,0
housing/rent/apartment,2.0,3,Thumbnail,,1315,1066,198,23,44.7594,-93.2817,3
housing/rent/apartment,2.0,2,Thumbnail,,1285,1066,1103,20,39.3776,-76.706,0
housing/rent/apartment,1.0,2,Thumbnail,,1400,1067,304,5,38.8562,-104.772,0
housing/rent/apartment,1.0,2,Thumbnail,,976,1067,1295,48,43.7545,-87.7404,4
housing/rent/apartment,2.0,2,Thumbnail,,850,1067,935,48,44.7897,-89.6859,2
housing/rent/apartment,2.0,2,Thumbnail,,845,1067,1191,48,43.8449,-88.8405,4
housing/rent/apartment,2.0,2,Thumbnail,,1460,1068,562,27,36.1519,-79.8168,6
housing/rent/apartment,2.0,2,No,,1350,1068,940,31,39.9478,-74.9117,1
housing/rent/apartment,2.0,2,Thumbnail,,1215,1068,1156,27,36.0249,-78.4646,4
housing/rent/apartment,2.0,2,Yes,,1821,1069,806,47,47.8616,-122.2729,7
housing/rent/apartment,2.0,2,Thumbnail,,1540,1069,1308,20,39.0128,-76.9812,9
housing/rent/apartment,2.0,2,Thumbnail,,1530,1069,351,43,32.9455,-96.7962,4
housing/rent/apartment,2.0,2,Yes,,1249,1069,95,43,32.8525,-97.1399,3
housing/rent/apartment,2.0,2,Thumbnail,,1079,1069,47,27,35.79,-78.9465,2
housing/rent/apartment,2.0,2,Thumbnail,,2605,1070,786,31,40.2945,-73.9952,10
housing/rent/apartment,2.0,3,Thumbnail,,2550,1070,51,4,34.1378,-118.0247,2
housing/rent/apartment,2.0,2,No,,2430,1070,241,31,40.8234,-74.4534,9
housing/rent/apartment,1.0,2,Thumbnail,,2200,1070,594,4,33.9136,-118.3527,2
housing/rent/apartment,2.0,2,Thumbnail,,1950,1070,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,2,Thumbnail,,1705,1070,742,20,39.0947,-76.8189,7
housing/rent/apartment,2.0,2,Thumbnail,,1240,1071,1156,27,35.7488,-78.6369,12
housing/rent/apartment,2.0,3,Thumbnail,,1100,1071,1485,43,32.7636,-97.8034,0
housing/rent/apartment,2.0,2,Yes,,1765,1072,508,20,39.1088,-77.2384,2
housing/rent/apartment,1.5,3,Thumbnail,,1080,1072,590,18,29.8798,-90.068,5
housing/rent/apartment,2.0,2,Thumbnail,,1039,1072,690,48,42.5859,-87.8552,3
housing/rent/apartment,1.0,2,Thumbnail,,902,1072,50,48,44.2745,-88.4153,3
housing/rent/apartment,1.0,1,Thumbnail,,2255,1073,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,2,Thumbnail,,1000,1073,683,48,44.29,-88.2727,3
housing/rent/apartment,1.0,2,Thumbnail,,850,1073,1325,43,30.1647,-94.351,0
housing/rent/apartment,2.0,2,Thumbnail,,789,1074,50,48,44.2745,-88.4153,7
housing/rent/apartment,2.0,2,Thumbnail,,770,1074,361,48,44.4367,-88.0697,1
housing/rent/apartment,2.0,2,Yes,,2701,1075,699,47,47.6869,-122.1896,6
housing/rent/apartment,2.0,2,Thumbnail,,1765,1075,643,20,38.9993,-76.975,5
housing/rent/apartment,2.0,2,Thumbnail,,1500,1075,1238,9,27.7873,-82.6772,0
housing/rent/apartment,1.5,2,Thumbnail,,1350,1075,622,9,25.4867,-80.4599,3
housing/rent/apartment,1.0,2,Thumbnail,,1199,1075,1093,3,33.6047,-112.2456,4
housing/rent/apartment,1.0,3,No,,1199,1075,304,5,38.8793,-104.8171,2
housing/rent/apartment,1.0,1,Thumbnail,,1185,1075,346,10,34.2494,-84.1748,0
housing/rent/apartment,1.0,2,Thumbnail,,995,1075,810,48,43.0724,-89.4003,3
housing/rent/apartment,2.0,2,Thumbnail,,975,1075,974,48,43.9478,-88.0904,5
housing/rent/apartment,2.0,2,Thumbnail,,970,1075,1549,27,36.0652,-80.3179,2
housing/rent/apartment,2.0,2,Yes,,919,1075,397,27,35.9907,-78.9074,10
housing/rent/apartment,1.0,2,Thumbnail,,870,1075,546,28,47.9179,-97.0658,0
housing/rent/apartment,2.0,2,Thumbnail,,825,1075,1038,36,35.4882,-97.5181,1
housing/rent/apartment,2.0,2,Thumbnail,,1920,1076,1379,10,34.0648,-84.0849,14
housing/rent/apartment,2.0,2,Thumbnail,,1800,1076,1379,10,34.0648,-84.0849,14
housing/rent/apartment,2.0,2,Thumbnail,,1800,1076,1379,10,34.0648,-84.0849,14
housing/rent/apartment,1.0,1,Thumbnail,,1300,1076,1416,34,42.7509,-73.6189,0
housing/rent/apartment,2.0,2,Thumbnail,,600,1076,15,18,31.2654,-92.4142,3
housing/rent/apartment,2.0,2,Yes,,1910,1077,1035,20,39.0747,-76.7017,13
housing/rent/apartment,2.0,2,Yes,,1835,1077,1035,20,39.0747,-76.7017,13
housing/rent/apartment,2.0,2,Thumbnail,,1740,1077,695,27,36.0217,-75.6807,0
housing/rent/apartment,2.0,2,Thumbnail,,1225,1077,661,9,30.2989,-81.6324,0
housing/rent/apartment,2.0,2,Thumbnail,,1100,1077,150,44,40.8717,-111.8905,0
housing/rent/apartment,1.0,2,Thumbnail,,1050,1077,932,27,35.8269,-78.8335,1
housing/rent/apartment,1.0,1,Thumbnail,,745,1078,558,48,44.5099,-88.0178,7
housing/rent/apartment,1.0,2,Yes,,2470,1079,806,47,47.8616,-122.2729,2
housing/rent/apartment,1.5,3,Thumbnail,,2625,1080,793,4,34.0372,-118.2972,0
housing/rent/apartment,2.0,2,Thumbnail,,2340,1080,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.5,3,Thumbnail,,1595,1080,1444,47,45.6558,-122.5888,0
housing/rent/apartment,2.0,2,Thumbnail,,1350,1080,69,43,39.8163,-98.5576,6
housing/rent/apartment,1.0,2,Thumbnail,,1235,1080,262,42,35.0462,-85.2352,0
housing/rent/apartment,2.0,2,Yes,,1189,1080,887,27,35.5626,-78.2042,9
housing/rent/apartment,2.0,2,Thumbnail,,1139,1080,932,27,35.823,-78.6438,5
housing/rent/apartment,2.0,2,Thumbnail,,1111,1080,447,43,32.8255,-97.1039,10
housing/rent/apartment,2.0,2,Thumbnail,,1081,1080,562,27,36.0127,-79.87,4
housing/rent/apartment,2.0,2,Thumbnail,,995,1080,1156,27,35.823,-78.6438,8
housing/rent/apartment,1.0,2,Thumbnail,,985,1080,767,29,40.8062,-96.6778,10
housing/rent/apartment,2.0,3,Thumbnail,,925,1080,907,28,48.2469,-101.3017,0
housing/rent/apartment,2.0,2,Thumbnail,,2120,1081,1401,5,39.9288,-104.9456,1
housing/rent/apartment,2.5,2,Thumbnail,,2200,1082,756,4,32.7331,-117.0332,0
housing/rent/apartment,2.0,2,Yes,,1764,1082,940,31,39.9478,-74.9117,5
housing/rent/apartment,2.0,2,Yes,,1395,1082,52,43,32.6924,-97.1324,3
housing/rent/apartment,2.0,2,Thumbnail,,1255,1082,499,20,39.4944,-77.4535,0
housing/rent/apartment,1.0,1,Thumbnail,,2600,1083,793,4,34.1013,-118.3271,2
housing/rent/apartment,2.0,2,No,,1813,1084,430,20,39.2031,-76.7531,3
housing/rent/apartment,1.0,1,Thumbnail,,1759,1084,301,20,38.9986,-76.9273,6
housing/rent/apartment,2.0,2,Yes,,1672,1084,555,43,32.9314,-97.0956,3
housing/rent/apartment,2.0,2,Yes,,1515,1084,825,43,32.5807,-97.138,4
housing/rent/apartment,2.0,2,Yes,,1500,1084,825,43,32.5807,-97.138,4
housing/rent/apartment,2.0,2,Thumbnail,,1495,1084,105,47,48.7871,-122.4437,5
housing/rent/apartment,2.0,2,Thumbnail,,1414,1084,898,47,47.8441,-122.1991,10
housing/rent/apartment,2.0,2,Thumbnail,,1893,1085,351,43,32.8123,-96.8146,0
housing/rent/apartment,2.0,2,Thumbnail,,1814,1085,643,20,38.9645,-76.9637,1
housing/rent/apartment,2.0,2,Yes,,1655,1085,1308,20,39.0829,-77.0612,3
housing/rent/apartment,2.0,2,Thumbnail,,1390,1085,611,35,40.0329,-83.1377,0
housing/rent/apartment,2.0,2,Thumbnail,,1290,1085,499,20,39.4944,-77.4535,0
housing/rent/apartment,2.0,2,Thumbnail,,1100,1085,767,29,40.8062,-96.6778,0
housing/rent/apartment,2.0,2,Thumbnail,,963,1085,857,27,36.0913,-79.2861,11
housing/rent/apartment,1.0,2,Thumbnail,,695,1085,1503,15,40.4969,-86.9659,5
housing/rent/apartment,2.0,2,Thumbnail,,2045,1086,905,23,44.9855,-93.3023,7
housing/rent/apartment,2.0,2,Thumbnail,,1501,1086,778,34,43.1318,-76.2098,6
housing/rent/apartment,2.0,2,Thumbnail,,1356,1086,1012,35,41.3138,-81.7454,6
housing/rent/apartment,2.0,2,Yes,,1658,1087,1194,31,40.0083,-75.0101,4
housing/rent/apartment,2.0,2,Yes,,1638,1087,1194,31,40.0083,-75.0101,4
housing/rent/apartment,2.0,2,Yes,,1575,1087,456,20,39.5255,-76.4321,2
housing/rent/apartment,2.0,2,Thumbnail,,1550,1087,461,2,36.0785,-94.1531,8
housing/rent/apartment,1.0,2,Thumbnail,,1206,1087,1028,23,45.0073,-92.9641,3
housing/rent/apartment,2.0,2,Yes,,838,1087,415,36,35.6982,-97.4325,2
housing/rent/apartment,1.5,2,Thumbnail,,2425,1088,8,4,34.1452,-118.7586,0
housing/rent/apartment,2.0,2,Thumbnail,,2005,1088,351,43,32.8302,-96.7724,12
housing/rent/apartment,1.0,2,Thumbnail,,1650,1088,357,12,41.5486,-90.5922,0
housing/rent/apartment,2.0,2,Yes,,1638,1088,304,5,39.0459,-104.8179,2
housing/rent/apartment,1.0,2,Thumbnail,,725,1088,1421,36,36.116,-95.9281,0
housing/rent/apartment,2.0,2,Thumbnail,,675,1088,755,25,33.4102,-90.8945,0
housing/rent/apartment,1.0,3,Thumbnail,,1945,1089,1135,37,45.5091,-122.6449,0
housing/rent/apartment,2.0,2,Yes,,1935,1089,588,6,41.7566,-72.689,3
housing/rent/apartment,2.0,2,Thumbnail,,2320,1090,369,5,39.7673,-105.0151,4
housing/rent/apartment,1.0,1,Thumbnail,,2300,1090,979,34,40.918,-73.7837,1
housing/rent/apartment,2.0,2,Thumbnail,,2119,1090,658,47,47.5582,-122.0044,1
housing/rent/apartment,2.0,2,Thumbnail,,1879,1090,69,43,30.3054,-97.7497,5
housing/rent/apartment,1.0,2,Thumbnail,,1100,1090,363,10,33.7709,-84.2931,8
housing/rent/apartment,2.0,2,Thumbnail,,2219,1091,508,20,39.1088,-77.2384,8
housing/rent/apartment,1.0,2,Thumbnail,,1345,1091,1241,44,40.7061,-111.9048,0
housing/rent/apartment,2.0,2,Thumbnail,,1195,1091,279,35,39.1912,-84.4615,3
housing/rent/apartment,1.0,2,Thumbnail,,1650,1092,94,37,45.4851,-122.8349,0
housing/rent/apartment,1.5,3,Thumbnail,,975,1092,24,12,41.6475,-93.4713,3
housing/rent/apartment,2.0,2,Thumbnail,,875,1092,907,28,48.2469,-101.3017,0
housing/rent/apartment,1.5,3,Thumbnail,,795,1092,546,28,47.9179,-97.0658,0
housing/rent/apartment,2.0,2,Thumbnail,,2240,1093,699,47,47.7046,-122.1989,0
housing/rent/apartment,2.0,2,Thumbnail,,2047,1093,294,31,40.4367,-74.2268,3
housing/rent/apartment,2.0,2,Thumbnail,,2047,1093,294,31,40.4367,-74.2268,4
housing/rent/apartment,2.0,2,Thumbnail,,1694,1093,369,5,39.8502,-104.9699,2
housing/rent/apartment,2.0,2,Thumbnail,,1131,1093,346,10,34.2027,-84.0733,1
housing/rent/apartment,1.5,2,Thumbnail,,800,1093,60,10,33.7848,-84.3922,0
